id,name,first_name,middle_name,last_name,cpf,email,phone,ra_number,gr_no,company_id/id,student_category,capes_status,gender,birth_date,admission_date,mother_name,race_color,has_disability,birth_city_name,birth_state,nationality/id,highest_degree,academic_level,orcid,lattes_url,street,city,zip,advisor_id/id,coadvisor_id/id,english_proficiency_status,portuguese_proficiency_status
stu_ppgbm_16,Ana Pereira Rangel,Ana,Pereira,Rangel,52248675844,ana.rangel_156@aluno.xyzq.edu.br,(11) 99688-4524,RA20243016,RA20243016,comp_ies_xyzq,regular,enrolled,f,1995-08-14,2024-03-01,Maria das Graças Rangel,brown,False,São Paulo,SP,base.br,bachelor,grad,0000-0002-0156-1404,http://lattes.cnpq.br/522486758440002,"Av. Lineu Prestes, 202",São Paulo,05836-294,fac_xyzq_15,fac_xyzq_19,approved,not_applicable
stu_ppgbm_17,João Santos Sobral,João,Santos,Sobral,40560511515,joão.sobral_157@aluno.xyzq.edu.br,(11) 99711-4553,RA20243017,RA20243017,comp_ies_xyzq,regular,enrolled,m,1996-08-14,2024-03-01,Sônia Aparecida Sobral,brown,False,Campinas,SP,base.br,bachelor,grad,0000-0002-0157-1413,http://lattes.cnpq.br/405605115150002,"Av. Paulista, 219",Campinas,05867-313,fac_xyzq_16,,approved,not_applicable
stu_ppgbm_18,Bruna Vieira Alcantara,Bruna,Vieira,Alcantara,70336477783,bruna.alcantara_158@aluno.xyzq.edu.br,(11) 99734-4582,RA20243018,RA20243018,comp_ies_xyzq,regular,enrolled,f,1997-08-14,2024-03-01,Lúcia Helena Alcantara,black,False,Ribeirão Preto,SP,base.br,bachelor,grad,0000-0002-0158-1422,http://lattes.cnpq.br/703364777830002,"Rua da Consolação, 236",Ribeirão Preto,05898-332,fac_xyzq_17,,approved,not_applicable
stu_ppgbm_19,Julio Costa Chaves,Julio,Costa,Chaves,21338091719,julio.chaves_159@aluno.xyzq.edu.br,(11) 99757-4611,RA20243019,RA20243019,comp_ies_xyzq,regular,enrolled,m,1998-08-14,2024-03-01,Sandra do Carmo Chaves,yellow,False,São José dos Campos,SP,base.br,bachelor,grad,0000-0002-0159-1431,http://lattes.cnpq.br/213380917190002,"Rua Augusta, 253",São José dos Campos,05929-351,fac_xyzq_18,,approved,not_applicable
stu_ppgbm_20,Carolina Lima Guedes,Carolina,Lima,Guedes,79269636666,carolina.guedes_160@aluno.xyzq.edu.br,(11) 99780-4640,RA20243020,RA20243020,comp_ies_xyzq,regular,enrolled,f,1999-08-14,2024-03-01,Maria de Lourdes Guedes,indigenous,False,Santos,SP,base.br,bachelor,grad,0000-0002-0160-1440,http://lattes.cnpq.br/792696366660002,"Rua Vergueiro, 270",Santos,05960-370,fac_xyzq_19,fac_xyzq_23,approved,not_applicable
stu_mpesi_01,Luiz Monteiro Marcondes,Luiz,Monteiro,Marcondes,49536964090,luiz.marcondes_161@aluno.xyzq.edu.br,(11) 99803-4669,RA20244001,RA20244001,comp_ies_xyzq,alumni,graduated,m,1994-08-14,2024-03-01,Sônia Cristina Marcondes,white,False,Sorocaba,SP,base.br,bachelor,grad,0000-0002-0161-1449,http://lattes.cnpq.br/495369640900002,"Av. Rebouças, 287",Sorocaba,05991-389,fac_xyzq_01,,approved,not_applicable
stu_mpesi_02,Cláudia Pinto Neves,Cláudia,Pinto,Neves,53052064053,cláudia.neves_162@aluno.xyzq.edu.br,(11) 99826-4698,RA20244002,RA20244002,comp_ies_xyzq,alumni,graduated,f,1995-08-14,2024-03-01,Lúcia Célia Neves,white,False,Belo Horizonte,MG,base.br,bachelor,grad,0000-0002-0162-1458,http://lattes.cnpq.br/530520640530002,"Rua Domingos de Morais, 304",Belo Horizonte,06022-408,fac_xyzq_02,,approved,not_applicable
stu_mpesi_03,Marcio Silva Porto,Marcio,Silva,Porto,64542155714,marcio.porto_163@aluno.xyzq.edu.br,(11) 99849-4727,RA20244003,RA20244003,comp_ies_xyzq,alumni,graduated,m,1996-08-14,2024-03-01,Sandra Beatriz Porto,brown,False,Curitiba,PR,base.br,bachelor,grad,0000-0002-0163-1467,http://lattes.cnpq.br/645421557140002,"Av. Angélica, 321",Curitiba,06053-427,fac_xyzq_03,,approved,not_applicable
stu_mpesi_04,Daniela Alves Serra,Daniela,Alves,Serra,95906269630,daniela.serra_164@aluno.xyzq.edu.br,(11) 99872-4756,RA20244004,RA20244004,comp_ies_xyzq,alumni,graduated,f,1997-08-14,2024-03-01,Maria das Graças Serra,brown,False,Rio de Janeiro,RJ,base.br,bachelor,grad,0000-0002-0164-1476,http://lattes.cnpq.br/959062696300002,"Rua Teodoro Sampaio, 338",Rio de Janeiro,06084-446,fac_xyzq_04,fac_xyzq_10,approved,not_applicable
stu_mpesi_05,Mateus Dias Wanderley,Mateus,Dias,Wanderley,58743465625,mateus.wanderley_165@aluno.xyzq.edu.br,(11) 99895-4785,RA20244005,RA20244005,comp_ies_xyzq,alumni,graduated,m,1998-08-14,2024-03-01,Sônia Aparecida Wanderley,black,False,Porto Alegre,RS,base.br,bachelor,grad,0000-0002-0165-1485,http://lattes.cnpq.br/587434656250002,"Av. Faria Lima, 355",Porto Alegre,06115-465,fac_xyzq_05,,approved,not_applicable
stu_mpesi_06,Eduarda Lopes Camargo,Eduarda,Lopes,Camargo,71701210851,eduarda.camargo_166@aluno.xyzq.edu.br,(11) 98018-4814,RA20244006,RA20244006,comp_ies_xyzq,alumni,graduated,f,1999-08-14,2024-03-01,Lúcia Helena Camargo,yellow,False,Salvador,BA,base.br,bachelor,grad,0000-0002-0166-1494,http://lattes.cnpq.br/717012108510002,"Rua Bela Cintra, 372",Salvador,06146-484,fac_xyzq_08,,approved,not_applicable
stu_mpesi_07,Murilo Moraes Fragoso,Murilo,Moraes,Fragoso,83257979240,murilo.fragoso_167@aluno.xyzq.edu.br,(11) 98041-4843,RA20244007,RA20244007,comp_ies_xyzq,alumni,graduated,m,1993-08-14,2024-03-01,Sandra do Carmo Fragoso,indigenous,False,Recife,PE,base.br,bachelor,grad,0000-0002-0167-1503,http://lattes.cnpq.br/832579792400002,"Av. Brigadeiro Luís Antônio, 389",Recife,06177-503,fac_xyzq_09,,approved,not_applicable
stu_mpesi_08,Fabiana Ramos Maia,Fabiana,Ramos,Maia,34937970798,fabiana.maia_168@aluno.xyzq.edu.br,(11) 98064-4872,RA20244008,RA20244008,comp_ies_xyzq,regular,enrolled,f,1994-08-14,2024-03-01,Maria de Lourdes Maia,white,False,São Paulo,SP,base.br,bachelor,grad,0000-0002-0168-1512,http://lattes.cnpq.br/349379707980002,"Av. Lineu Prestes, 406",São Paulo,06208-522,fac_xyzq_10,fac_xyzq_23,approved,not_applicable
stu_mpesi_09,Otávio Silveira Muniz,Otávio,Silveira,Muniz,59808257208,otávio.muniz_169@aluno.xyzq.edu.br,(11) 98087-4901,RA20244009,RA20244009,comp_ies_xyzq,regular,enrolled,m,1995-08-14,2024-03-01,Sônia Cristina Muniz,white,False,Campinas,SP,base.br,bachelor,grad,0000-0002-0169-1521,http://lattes.cnpq.br/598082572080002,"Av. Paulista, 423",Campinas,06239-541,fac_xyzq_20,,approved,not_applicable
stu_mpesi_10,Flávia Barbosa Pontes,Flávia,Barbosa,Pontes,84349342990,flávia.pontes_170@aluno.xyzq.edu.br,(11) 98110-4930,RA20244010,RA20244010,comp_ies_xyzq,regular,enrolled,f,1996-08-14,2024-03-01,Lúcia Célia Pontes,brown,False,Ribeirão Preto,SP,base.br,bachelor,grad,0000-0002-0170-1530,http://lattes.cnpq.br/843493429900002,"Rua da Consolação, 440",Ribeirão Preto,06270-560,fac_xyzq_21,,approved,not_applicable
stu_mpesi_11,Pedro Duarte Sardenberg,Pedro,Duarte,Sardenberg,44477457120,pedro.sardenberg_171@aluno.xyzq.edu.br,(11) 98133-4959,RA20244011,RA20244011,comp_ies_xyzq,regular,enrolled,m,1997-08-14,2024-03-01,Sandra Beatriz Sardenberg,brown,False,São José dos Campos,SP,base.br,bachelor,grad,0000-0002-0171-1539,http://lattes.cnpq.br/444774571200002,"Rua Augusta, 457",São José dos Campos,06301-579,fac_xyzq_22,,approved,not_applicable
stu_mpesi_12,Gisele Macedo Vidal,Gisele,Macedo,Vidal,96352710344,gisele.vidal_172@aluno.xyzq.edu.br,(11) 98156-4988,RA20244012,RA20244012,comp_ies_xyzq,regular,enrolled,f,1998-08-14,2024-03-01,Maria das Graças Vidal,black,False,Santos,SP,base.br,bachelor,grad,0000-0002-0172-1548,http://lattes.cnpq.br/963527103440002,"Rua Vergueiro, 474",Santos,06332-598,fac_xyzq_23,fac_xyzq_03,approved,not_applicable
stu_mpesi_13,Renato Moreira Bueno,Renato,Moreira,Bueno,92704056722,renato.bueno_173@aluno.xyzq.edu.br,(11) 98179-5017,RA20244013,RA20244013,comp_ies_xyzq,regular,enrolled,m,1999-08-14,2024-03-01,Sônia Aparecida Bueno,yellow,False,Sorocaba,SP,base.br,bachelor,grad,0000-0002-0173-1557,http://lattes.cnpq.br/927040567220002,"Av. Rebouças, 491",Sorocaba,06363-617,fac_xyzq_24,,approved,not_applicable
stu_mpesi_14,Isabela Ribeiro Figueira,Isabela,Ribeiro,Figueira,79530212771,isabela.figueira_174@aluno.xyzq.edu.br,(11) 98202-5046,RA20244014,RA20244014,comp_ies_xyzq,regular,enrolled,f,1993-08-14,2024-03-01,Lúcia Helena Figueira,indigenous,False,Belo Horizonte,MG,base.br,bachelor,grad,0000-0002-0174-1566,http://lattes.cnpq.br/795302127710002,"Rua Domingos de Morais, 508",Belo Horizonte,06394-636,fac_xyzq_01,,approved,not_applicable
stu_mpesi_15,Samuel Soares Loyola,Samuel,Soares,Loyola,27392275151,samuel.loyola_175@aluno.xyzq.edu.br,(11) 98225-5075,RA20244015,RA20244015,comp_ies_xyzq,regular,enrolled,m,1994-08-14,2024-03-01,Sandra do Carmo Loyola,white,True,Curitiba,PR,base.br,bachelor,grad,0000-0002-0175-1575,http://lattes.cnpq.br/273922751510002,"Av. Angélica, 525",Curitiba,06425-655,fac_xyzq_02,,approved,not_applicable
stu_mpesi_16,Jaqueline Cardoso Montenegro,Jaqueline,Cardoso,Montenegro,22302659546,jaqueline.montenegro_176@aluno.xyzq.edu.br,(11) 98248-5104,RA20244016,RA20244016,comp_ies_xyzq,regular,enrolled,f,1995-08-14,2024-03-01,Maria de Lourdes Montenegro,white,False,Rio de Janeiro,RJ,base.br,bachelor,grad,0000-0002-0176-1584,http://lattes.cnpq.br/223026595460002,"Rua Teodoro Sampaio, 542",Rio de Janeiro,06456-674,fac_xyzq_03,fac_xyzq_09,approved,not_applicable
stu_mpesi_17,Tiago Fernandes Pimentel,Tiago,Fernandes,Pimentel,43271734011,tiago.pimentel_177@aluno.xyzq.edu.br,(11) 98271-5133,RA20244017,RA20244017,comp_ies_xyzq,regular,enrolled,m,1996-08-14,2024-03-01,Sônia Cristina Pimentel,brown,False,Porto Alegre,RS,base.br,bachelor,grad,0000-0002-0177-1593,http://lattes.cnpq.br/432717340110002,"Av. Faria Lima, 559",Porto Alegre,06487-693,fac_xyzq_04,,approved,not_applicable
stu_mpesi_18,Laura Martins Salles,Laura,Martins,Salles,66555508230,laura.salles_178@aluno.xyzq.edu.br,(11) 98294-5162,RA20244018,RA20244018,comp_ies_xyzq,regular,enrolled,f,1997-08-14,2024-03-01,Lúcia Célia Salles,brown,False,Salvador,BA,base.br,bachelor,grad,0000-0002-0178-1602,http://lattes.cnpq.br/665555082300002,"Rua Bela Cintra, 576",Salvador,06518-712,fac_xyzq_05,,approved,not_applicable
stu_mpesi_19,Vinícius Nascimento Valle,Vinícius,Nascimento,Valle,61339996081,vinícius.valle_179@aluno.xyzq.edu.br,(11) 98317-5191,RA20244019,RA20244019,comp_ies_xyzq,regular,enrolled,m,1998-08-14,2024-03-01,Sandra Beatriz Valle,black,False,Recife,PE,base.br,bachelor,grad,0000-0002-0179-1611,http://lattes.cnpq.br/613399960810002,"Av. Brigadeiro Luís Antônio, 593",Recife,06549-731,fac_xyzq_08,,approved,not_applicable
stu_mpesi_20,Luana Rocha Bittencourt,Luana,Rocha,Bittencourt,04290887953,luana.bittencourt_180@aluno.xyzq.edu.br,(11) 98340-5220,RA20244020,RA20244020,comp_ies_xyzq,regular,enrolled,f,1999-08-14,2024-03-01,Maria das Graças Bittencourt,yellow,False,São Paulo,SP,base.br,bachelor,grad,0000-0002-0180-1620,http://lattes.cnpq.br/042908879530002,"Av. Lineu Prestes, 610",São Paulo,06580-750,fac_xyzq_09,fac_xyzq_22,approved,not_applicable
stu_mpesi_21,Eduardo Sousa Esteves,Eduardo,Sousa,Esteves,22743988010,eduardo.esteves_181@aluno.xyzq.edu.br,(11) 98363-5249,RA20244021,RA20244021,comp_ies_xyzq,regular,enrolled,m,1993-08-14,2024-03-01,Sônia Aparecida Esteves,indigenous,False,Campinas,SP,base.br,bachelor,grad,0000-0002-0181-1629,http://lattes.cnpq.br/227439880100002,"Av. Paulista, 627",Campinas,06611-769,fac_xyzq_10,,approved,not_applicable
stu_mpesi_22,Manuela Carvalho Linhares,Manuela,Carvalho,Linhares,07462614030,manuela.linhares_182@aluno.xyzq.edu.br,(11) 98386-5278,RA20244022,RA20244022,comp_ies_xyzq,regular,enrolled,f,1994-08-14,2024-03-01,Lúcia Helena Linhares,white,False,Ribeirão Preto,SP,base.br,bachelor,grad,0000-0002-0182-1638,http://lattes.cnpq.br/074626140300002,"Rua da Consolação, 644",Ribeirão Preto,06642-788,fac_xyzq_20,,approved,not_applicable
stu_mpesi_23,Fernando Ferreira Meneses,Fernando,Ferreira,Meneses,13329648260,fernando.meneses_183@aluno.xyzq.edu.br,(11) 98409-5307,RA20244023,RA20244023,comp_ies_xyzq,regular,enrolled,m,1995-08-14,2024-03-01,Sandra do Carmo Meneses,white,False,São José dos Campos,SP,base.br,bachelor,grad,0000-0002-0183-1647,http://lattes.cnpq.br/133296482600002,"Rua Augusta, 661",São José dos Campos,06673-807,fac_xyzq_21,,approved,not_applicable
stu_mpesi_24,Natália Melo Penna,Natália,Melo,Penna,10361937210,natália.penna_184@aluno.xyzq.edu.br,(11) 98432-5336,RA20244024,RA20244024,comp_ies_xyzq,regular,enrolled,f,1996-08-14,2024-03-01,Maria de Lourdes Penna,brown,False,Santos,SP,base.br,bachelor,grad,0000-0002-0184-1656,http://lattes.cnpq.br/103619372100002,"Rua Vergueiro, 678",Santos,06704-826,fac_xyzq_22,fac_xyzq_02,approved,not_applicable
stu_mpesi_25,Roberto Nogueira Rolim,Roberto,Nogueira,Rolim,59169715246,roberto.rolim_185@aluno.xyzq.edu.br,(11) 98455-5365,RA20244025,RA20244025,comp_ies_xyzq,regular,enrolled,m,1997-08-14,2024-03-01,Sônia Cristina Rolim,brown,False,Sorocaba,SP,base.br,bachelor,grad,0000-0002-0185-1665,http://lattes.cnpq.br/591697152460002,"Av. Rebouças, 695",Sorocaba,06735-845,fac_xyzq_23,,approved,not_applicable
